phi,air,oxy,egr
0.6,1512.154623202908,0.0,481.68803372999156
0.7,2394.2567179664225,0.0,846.3077234589473
0.7999999999999999,3076.594727567274,0.0,1200.8719916826165
0.8999999999999999,3077.020536239136,0.0,1317.1922378191455
1.0,1888.2057584032957,0.0,463.5645416550606
1.0999999999999999,494.58332480652143,0.0,19.306144776086395
1.2,117.40828857014844,0.0,3.781833062407768
1.2999999999999998,32.66554942066568,0.0,0.9851205800488539
1.4,9.919143359453576,0.0,0.28408279941491327
